,close
2021-01-04,227.85000610351562
2021-01-05,240.39999389648438
2021-01-06,227.61000061035156
2021-01-07,226.89999389648438
2021-01-08,236.19000244140625
2021-01-11,227.3699951171875
2021-01-12,225.60000610351562
2021-01-13,235.3000030517578
2021-01-14,242.97999572753906
2021-01-15,243.4600067138672
2021-01-19,251.64999389648438
2021-01-20,265.489990234375
2021-01-21,260.0
2021-01-22,258.6199951171875
2021-01-25,261.3800048828125
2021-01-26,265.9200134277344
2021-01-27,260.25
2021-01-28,260.760009765625
2021-01-29,253.8300018310547
2021-02-01,264.69000244140625
2021-02-02,254.5
2021-02-03,263.42999267578125
2021-02-04,266.9599914550781
2021-02-05,265.6700134277344
2021-02-08,262.5899963378906
2021-02-09,266.489990234375
2021-02-10,267.7900085449219
2021-02-11,268.92999267578125
2021-02-12,267.8500061035156
2021-02-16,270.70001220703125
2021-02-17,270.8299865722656
2021-02-18,264.510009765625
2021-02-19,263.5899963378906
2021-02-22,254.0
2021-02-23,252.75
2021-02-24,250.33999633789062
2021-02-25,240.17999267578125
2021-02-26,237.75999450683594
2021-03-01,241.69000244140625
2021-03-02,234.4199981689453
2021-03-03,236.27000427246094
2021-03-04,230.5
2021-03-05,233.88999938964844
2021-03-08,226.69000244140625
2021-03-09,238.13999938964844
2021-03-10,234.3000030517578
2021-03-11,240.8000030517578
2021-03-12,231.8699951171875
2021-03-15,230.27999877929688
2021-03-16,226.92999267578125
2021-03-17,233.33999633789062
2021-03-18,236.42999267578125
2021-03-19,239.7899932861328
2021-03-22,237.1199951171875
2021-03-23,237.6699981689453
2021-03-24,229.58999633789062
2021-03-25,222.72000122070312
2021-03-26,227.25999450683594
2021-03-29,231.86000061035156
2021-03-30,229.25
2021-03-31,226.72999572753906
2021-04-01,224.36000061035156
2021-04-05,225.3000030517578
2021-04-06,230.57000732421875
2021-04-07,225.4199981689453
2021-04-08,228.24000549316406
2021-04-09,223.30999755859375
2021-04-12,244.00999450683594
2021-04-13,241.88999938964844
2021-04-14,239.22999572753906
2021-04-15,239.08999633789062
2021-04-16,238.69000244140625
2021-04-19,234.77999877929688
2021-04-20,229.8800048828125
2021-04-21,229.44000244140625
2021-04-22,229.35000610351562
2021-04-23,232.0800018310547
2021-04-26,232.6999969482422
2021-04-27,235.9199981689453
2021-04-28,236.72000122070312
2021-04-29,234.17999267578125
2021-04-30,230.9499969482422
2021-05-03,230.7100067138672
2021-05-04,227.89999389648438
2021-05-05,226.77999877929688
2021-05-06,226.4199981689453
2021-05-07,225.30999755859375
2021-05-10,219.52999877929688
2021-05-11,221.3800048828125
2021-05-12,219.89999389648438
2021-05-13,206.0800018310547
2021-05-14,209.50999450683594
2021-05-17,211.0500030517578
2021-05-18,213.72000122070312
2021-05-19,212.5399932861328
2021-05-20,216.99000549316406
2021-05-21,211.05999755859375
2021-05-24,210.44000244140625
2021-05-25,211.1300048828125
2021-05-26,211.77999877929688
2021-05-27,212.74000549316406
2021-05-28,213.9600067138672
2021-06-01,219.47999572753906
2021-06-02,219.58999633789062
2021-06-03,217.0399932861328
2021-06-04,219.02000427246094
2021-06-07,216.89999389648438
2021-06-08,215.82000732421875
2021-06-09,213.32000732421875
2021-06-10,213.07000732421875
2021-06-11,211.63999938964844
2021-06-14,213.94000244140625
2021-06-15,210.05999755859375
2021-06-16,209.32000732421875
2021-06-17,211.60000610351562
2021-06-18,212.3000030517578
2021-06-21,211.05999755859375
2021-06-22,211.32000732421875
2021-06-23,214.86000061035156
2021-06-24,218.3800048828125
2021-06-25,228.5
2021-06-28,228.58999633789062
2021-06-29,229.44000244140625
2021-06-30,226.77999877929688
2021-07-01,221.8699951171875
2021-07-02,217.75
2021-07-06,211.60000610351562
2021-07-07,208.0
2021-07-08,199.85000610351562
2021-07-09,205.94000244140625
2021-07-12,205.47999572753906
2021-07-13,209.50999450683594
2021-07-14,211.5
2021-07-15,214.75999450683594
2021-07-16,212.10000610351562
2021-07-19,208.91000366210938
2021-07-20,210.58999633789062
2021-07-21,211.0800018310547
2021-07-22,214.0399932861328
2021-07-23,206.52999877929688
2021-07-26,191.75999450683594
2021-07-27,186.07000732421875
2021-07-28,196.00999450683594
2021-07-29,197.5399932861328
2021-07-30,195.19000244140625
2021-08-02,200.08999633789062
2021-08-03,197.3800048828125
2021-08-04,200.7100067138672
2021-08-05,199.27999877929688
2021-08-06,196.38999938964844
2021-08-09,195.25
2021-08-10,195.72999572753906
2021-08-11,194.86000061035156
2021-08-12,191.66000366210938
2021-08-13,188.6199951171875
2021-08-16,182.7100067138672
2021-08-17,173.72999572753906
2021-08-18,172.35000610351562
2021-08-19,160.5500030517578
2021-08-20,157.9600067138672
2021-08-23,161.05999755859375
2021-08-24,171.6999969482422
2021-08-25,169.10000610351562
2021-08-26,165.24000549316406
2021-08-27,159.47000122070312
2021-08-30,162.2899932861328
2021-08-31,166.99000549316406
2021-09-01,173.27999877929688
2021-09-02,172.0
2021-09-03,170.3000030517578
2021-09-07,175.16000366210938
2021-09-08,170.7100067138672
2021-09-09,167.32000732421875
2021-09-10,168.10000610351562
2021-09-13,165.41000366210938
2021-09-14,160.14999389648438
2021-09-15,157.86000061035156
2021-09-16,156.25999450683594
2021-09-17,160.0500030517578
2021-09-20,151.49000549316406
2021-09-21,150.17999267578125
2021-09-22,151.88999938964844
2021-09-23,151.19000244140625
2021-09-24,145.0800018310547
2021-09-27,150.17999267578125
2021-09-28,152.38999938964844
2021-09-29,147.5800018310547
2021-09-30,148.0500030517578
2021-10-01,144.1999969482422
2021-10-04,139.6300048828125
2021-10-05,143.13999938964844
2021-10-06,144.10000610351562
2021-10-07,156.0
2021-10-08,161.52000427246094
2021-10-11,163.9499969482422
2021-10-12,163.0
2021-10-13,167.39999389648438
2021-10-14,166.77999877929688
2021-10-15,168.0
2021-10-18,166.82000732421875
2021-10-19,177.0
2021-10-20,177.17999267578125
2021-10-21,177.4199981689453
2021-10-22,177.6999969482422
2021-10-25,176.1699981689453
2021-10-26,169.99000549316406
2021-10-27,169.22999572753906
2021-10-28,169.7899932861328
2021-10-29,164.94000244140625
2021-11-01,170.1699981689453
2021-11-02,162.89999389648438
2021-11-03,166.24000549316406
2021-11-04,164.7899932861328
2021-11-05,158.72999572753906
2021-11-08,162.16000366210938
2021-11-09,160.19000244140625
2021-11-10,163.97000122070312
2021-11-11,167.85000610351562
2021-11-12,166.80999755859375
2021-11-15,166.5399932861328
2021-11-16,168.42999267578125
2021-11-17,161.5800018310547
2021-11-18,143.60000610351562
2021-11-19,140.33999633789062
2021-11-22,136.6199951171875
2021-11-23,133.66000366210938
2021-11-24,136.52000427246094
2021-11-26,133.35000610351562
2021-11-29,131.61000061035156
2021-11-30,127.52999877929688
2021-12-01,122.48999786376953
2021-12-02,122.0
2021-12-03,111.95999908447266
2021-12-06,123.5999984741211
2021-12-07,125.54000091552734
2021-12-08,125.08000183105469
2021-12-09,123.91000366210938
2021-12-10,125.05999755859375
2021-12-13,122.23999786376953
2021-12-14,126.58000183105469
2021-12-15,122.47000122070312
2021-12-16,120.25
2021-12-17,122.0999984741211
2021-12-20,115.0
2021-12-21,122.9800033569336
2021-12-22,117.80999755859375
2021-12-23,118.66000366210938
2021-12-27,116.58999633789062
2021-12-28,114.80000305175781
2021-12-29,112.08999633789062
2021-12-30,122.98999786376953
2021-12-31,118.79000091552734
2022-01-03,120.37999725341797
2022-01-04,119.55999755859375
2022-01-05,121.16000366210938
2022-01-06,126.62999725341797
2022-01-07,129.80999755859375
2022-01-10,128.3000030517578
2022-01-11,132.19000244140625
2022-01-12,137.41000366210938
2022-01-13,131.3699951171875
2022-01-14,131.57000732421875
2022-01-18,128.60000610351562
2022-01-19,127.73999786376953
2022-01-20,131.02999877929688
2022-01-21,123.2300033569336
2022-01-24,120.37000274658203
2022-01-25,119.13999938964844
2022-01-26,113.37000274658203
2022-01-27,111.79000091552734
2022-01-28,115.2300033569336
2022-01-31,125.79000091552734
2022-02-01,127.22000122070312
2022-02-02,122.87999725341797
2022-02-03,123.47000122070312
2022-02-04,122.22000122070312
2022-02-07,114.81999969482422
2022-02-08,121.9000015258789
2022-02-09,126.5
2022-02-10,123.9800033569336
2022-02-11,122.25
2022-02-14,121.91999816894531
2022-02-15,126.23999786376953
2022-02-16,125.55999755859375
2022-02-17,124.43000030517578
2022-02-18,118.98999786376953
2022-02-22,112.93000030517578
2022-02-23,109.72000122070312
2022-02-24,108.93000030517578
2022-02-25,107.94000244140625
2022-02-28,105.19000244140625
2022-03-01,107.08999633789062
2022-03-02,105.41999816894531
2022-03-03,102.05000305175781
2022-03-04,100.5999984741211
2022-03-07,98.66000366210938
2022-03-08,97.5
2022-03-09,100.93000030517578
2022-03-10,92.91999816894531
2022-03-11,86.70999908447266
2022-03-14,77.76000213623047
2022-03-15,76.76000213623047
2022-03-16,104.9800033569336
2022-03-17,100.37000274658203
2022-03-18,108.30000305175781
2022-03-21,103.58999633789062
2022-03-22,114.98999786376953
2022-03-23,117.23999786376953
2022-03-24,115.1500015258789
2022-03-25,112.98999786376953
2022-03-28,115.08999633789062
2022-03-29,116.70999908447266
2022-03-30,116.58000183105469
2022-03-31,108.80000305175781
2022-04-01,110.19999694824219
2022-04-04,117.5
2022-04-05,111.0
2022-04-06,107.68000030517578
2022-04-07,104.2699966430664
2022-04-08,103.52999877929688
2022-04-11,101.55000305175781
2022-04-12,99.75
2022-04-13,100.02999877929688
2022-04-14,95.48999786376953
2022-04-18,94.70999908447266
2022-04-19,93.5
2022-04-20,89.41000366210938
2022-04-21,85.98999786376953
2022-04-22,86.48999786376953
2022-04-25,85.83999633789062
2022-04-26,83.98999786376953
2022-04-27,88.31999969482422
2022-04-28,90.91000366210938
2022-04-29,97.08999633789062
2022-05-02,101.20999908447266
2022-05-03,100.37999725341797
2022-05-04,101.41000366210938
2022-05-05,94.63999938964844
2022-05-06,90.05000305175781
2022-05-09,84.83999633789062
2022-05-10,84.56999969482422
2022-05-11,81.7300033569336
2022-05-12,81.08999633789062
2022-05-13,87.98999786376953
2022-05-16,86.4800033569336
2022-05-17,91.98999786376953
2022-05-18,87.30999755859375
2022-05-19,87.69000244140625
2022-05-20,86.79000091552734
2022-05-23,87.2300033569336
2022-05-24,82.47000122070312
2022-05-25,82.30999755859375
2022-05-26,94.4800033569336
2022-05-27,93.41000366210938
2022-05-31,96.05000305175781
2022-06-01,93.37999725341797
2022-06-02,97.5
2022-06-03,93.20999908447266
2022-06-06,99.01000213623047
2022-06-07,104.31999969482422
2022-06-08,119.62000274658203
2022-06-09,109.9000015258789
2022-06-10,109.83999633789062
2022-06-13,98.5199966430664
2022-06-14,105.2300033569336
2022-06-15,108.02999877929688
2022-06-16,101.44999694824219
2022-06-17,102.23999786376953
2022-06-21,106.38999938964844
2022-06-22,105.1500015258789
2022-06-23,112.11000061035156
2022-06-24,117.62000274658203
2022-06-27,118.7300033569336
2022-06-28,116.76000213623047
2022-06-29,116.02999877929688
2022-06-30,113.68000030517578
2022-07-01,116.0
2022-07-05,120.12999725341797
2022-07-06,119.12000274658203
2022-07-07,122.38999938964844
2022-07-08,120.9000015258789
2022-07-11,109.56999969482422
2022-07-12,109.20999908447266
2022-07-13,109.0999984741211
2022-07-14,103.76000213623047
2022-07-15,102.44000244140625
2022-07-18,103.13999938964844
2022-07-19,104.75
2022-07-20,103.95999908447266
2022-07-21,105.12999725341797
2022-07-22,100.61000061035156
2022-07-25,101.05999755859375
2022-07-26,101.44000244140625
2022-07-27,102.77999877929688
2022-07-28,100.55000305175781
2022-07-29,89.37000274658203
2022-08-01,90.33999633789062
2022-08-02,92.62000274658203
2022-08-03,95.72000122070312
2022-08-04,97.43000030517578
2022-08-05,92.55999755859375
2022-08-08,90.83999633789062
2022-08-09,91.19000244140625
2022-08-10,92.43000030517578
2022-08-11,94.87000274658203
2022-08-12,94.7699966430664
2022-08-15,94.19999694824219
2022-08-16,92.6500015258789
2022-08-17,89.7699966430664
2022-08-18,90.73999786376953
2022-08-19,89.62999725341797
2022-08-22,90.02999877929688
2022-08-23,89.83000183105469
2022-08-24,92.5199966430664
2022-08-25,99.88999938964844
2022-08-26,98.0
2022-08-29,96.5999984741211
2022-08-30,93.83999633789062
2022-08-31,95.41000366210938
2022-09-01,93.70999908447266
2022-09-02,91.80000305175781
2022-09-06,88.44999694824219
2022-09-07,90.5999984741211
2022-09-08,89.5199966430664
2022-09-09,92.13999938964844
2022-09-12,94.69000244140625
2022-09-13,89.47000122070312
2022-09-14,88.91999816894531
2022-09-15,88.83000183105469
2022-09-16,86.43000030517578
2022-09-19,87.66000366210938
2022-09-20,85.80000305175781
2022-09-21,81.5999984741211
2022-09-22,80.70999908447266
2022-09-23,78.80000305175781
2022-09-26,78.91000366210938
2022-09-27,77.87000274658203
2022-09-28,80.98999786376953
2022-09-29,79.05999755859375
2022-09-30,79.98999786376953
2022-10-03,80.44999694824219
2022-10-04,84.11000061035156
2022-10-05,84.38999938964844
2022-10-06,84.31999969482422
2022-10-07,81.23999786376953
2022-10-10,79.23999786376953
2022-10-11,75.37000274658203
2022-10-12,75.7300033569336
2022-10-13,75.01000213623047
2022-10-14,73.0199966430664
2022-10-17,76.7699966430664
2022-10-18,76.33999633789062
2022-10-19,71.2699966430664
2022-10-20,72.0199966430664
2022-10-21,72.18000030517578
2022-10-24,63.150001525878906
2022-10-25,63.220001220703125
2022-10-26,68.51000213623047
2022-10-27,65.83999633789062
2022-10-28,63.7400016784668
2022-10-31,63.58000183105469
2022-11-01,65.86000061035156
2022-11-02,64.69999694824219
2022-11-03,65.20999908447266
2022-11-04,69.80999755859375
2022-11-07,69.70999908447266
2022-11-08,68.12999725341797
2022-11-09,64.83999633789062
2022-11-10,69.7699966430664
2022-11-11,70.7699966430664
2022-11-14,71.33000183105469
2022-11-15,79.30000305175781
2022-11-16,78.16000366210938
2022-11-17,84.26000213623047
2022-11-18,80.4800033569336
2022-11-21,76.93000030517578
2022-11-22,75.98999786376953
2022-11-23,78.5
2022-11-25,75.5
2022-11-28,75.87999725341797
2022-11-29,79.86000061035156
2022-11-30,87.55999755859375
2022-12-01,85.94000244140625
2022-12-02,90.05999755859375
2022-12-05,90.5199966430664
2022-12-06,91.44999694824219
2022-12-07,88.33000183105469
2022-12-08,94.16999816894531
2022-12-09,91.33999633789062
2022-12-12,89.41000366210938
2022-12-13,91.41000366210938
2022-12-14,90.91000366210938
2022-12-15,86.20999908447266
2022-12-16,86.79000091552734
2022-12-19,87.16000366210938
2022-12-20,85.91999816894531
2022-12-21,87.80999755859375
2022-12-22,87.97000122070312
2022-12-23,85.6500015258789
2022-12-27,89.86000061035156
2022-12-28,87.19999694824219
2022-12-29,89.12999725341797
2022-12-30,88.08999633789062
2023-01-03,91.9800033569336
2023-01-04,103.91999816894531
2023-01-05,104.58000183105469
2023-01-06,107.4000015258789
2023-01-09,110.83000183105469
2023-01-10,114.87999725341797
2023-01-11,115.0199966430664
2023-01-12,113.1500015258789
2023-01-13,117.01000213623047
2023-01-17,115.19000244140625
2023-01-18,113.22000122070312
2023-01-19,116.58000183105469
2023-01-20,119.86000061035156
2023-01-23,119.52999877929688
2023-01-24,119.44000244140625
2023-01-25,120.25
2023-01-26,120.56999969482422
2023-01-27,118.37999725341797
2023-01-30,111.19999694824219
2023-01-31,110.19999694824219
2023-02-01,112.81999969482422
2023-02-02,109.73999786376953
2023-02-03,106.33000183105469
2023-02-06,105.44999694824219
2023-02-07,105.5
2023-02-08,105.11000061035156
2023-02-09,108.45999908447266
2023-02-10,103.6500015258789
2023-02-13,104.79000091552734
2023-02-14,104.22000122070312
2023-02-15,103.08000183105469
2023-02-16,103.11000061035156
2023-02-17,100.01000213623047
2023-02-21,95.0999984741211
2023-02-22,94.77999877929688
2023-02-23,94.16000366210938
2023-02-24,89.0
2023-02-27,89.25
2023-02-28,87.79000091552734
2023-03-01,89.94999694824219
2023-03-02,89.75
2023-03-03,89.69999694824219
2023-03-06,89.62000274658203
2023-03-07,88.7300033569336
2023-03-08,86.94999694824219
2023-03-09,83.37000274658203
2023-03-10,82.95999908447266
2023-03-13,82.9000015258789
2023-03-14,83.8499984741211
2023-03-15,81.51000213623047
2023-03-16,82.22000122070312
2023-03-17,81.66999816894531
2023-03-20,81.0
2023-03-21,83.69999694824219
2023-03-22,83.6500015258789
2023-03-23,86.5199966430664
2023-03-24,86.9000015258789
2023-03-27,86.12000274658203
2023-03-28,98.4000015258789
2023-03-29,99.91999816894531
2023-03-30,103.37999725341797
2023-03-31,102.18000030517578
2023-04-03,98.38999938964844
2023-04-04,100.72000122070312
2023-04-05,98.55000305175781
2023-04-06,102.73999786376953
2023-04-10,101.54000091552734
2023-04-11,99.76000213623047
2023-04-12,93.83999633789062
2023-04-13,96.16999816894531
2023-04-14,94.55000305175781
2023-04-17,96.41999816894531
2023-04-18,95.48999786376953
2023-04-19,93.48999786376953
2023-04-20,90.73999786376953
2023-04-21,89.12999725341797
2023-04-24,86.88999938964844
2023-04-25,82.91999816894531
2023-04-26,82.81999969482422
2023-04-27,84.47000122070312
2023-04-28,84.69000244140625
2023-05-01,84.16000366210938
2023-05-02,81.52999877929688
2023-05-03,81.4800033569336
2023-05-04,82.48999786376953
2023-05-05,83.22000122070312
2023-05-08,83.30999755859375
2023-05-09,82.22000122070312
2023-05-10,82.94999694824219
2023-05-11,87.88999938964844
2023-05-12,85.33999633789062
2023-05-15,88.33999633789062
2023-05-16,88.76000213623047
2023-05-17,90.68000030517578
2023-05-18,85.7699966430664
2023-05-19,83.9800033569336
2023-05-22,86.0999984741211
2023-05-23,82.87999725341797
2023-05-24,81.20999908447266
2023-05-25,78.77999877929688
2023-05-26,80.97000122070312
2023-05-30,78.66999816894531
2023-05-31,79.55000305175781
2023-06-01,83.0
2023-06-02,84.2699966430664
2023-06-05,84.4000015258789
2023-06-06,86.69999694824219
2023-06-07,85.27999877929688
2023-06-08,86.13999938964844
2023-06-09,85.5
2023-06-12,85.86000061035156
2023-06-13,87.51000213623047
2023-06-14,89.36000061035156
2023-06-15,92.19999694824219
2023-06-16,92.0999984741211
2023-06-20,87.93000030517578
2023-06-21,86.7699966430664
2023-06-22,86.88999938964844
2023-06-23,84.91999816894531
2023-06-26,85.47000122070312
2023-06-27,87.12999725341797
2023-06-28,84.58999633789062
2023-06-29,83.55000305175781
2023-06-30,83.3499984741211
2023-07-03,84.06999969482422
2023-07-05,84.30000305175781
2023-07-06,83.83999633789062
2023-07-07,90.55000305175781
2023-07-10,90.55999755859375
2023-07-11,91.79000091552734
2023-07-12,94.0
2023-07-13,96.61000061035156
2023-07-14,94.55999755859375
2023-07-17,93.41000366210938
2023-07-18,91.19999694824219
2023-07-19,92.08999633789062
2023-07-20,91.9000015258789
2023-07-21,92.16999816894531
2023-07-24,96.3499984741211
2023-07-25,94.9800033569336
2023-07-26,97.13999938964844
2023-07-27,95.44000244140625
2023-07-28,100.55000305175781
2023-07-31,102.16000366210938
2023-08-01,100.0999984741211
2023-08-02,95.06999969482422
2023-08-03,97.58000183105469
2023-08-04,96.9000015258789
2023-08-07,96.55999755859375
2023-08-08,94.22000122070312
2023-08-09,94.8499984741211
2023-08-10,99.20999908447266
2023-08-11,95.72000122070312
2023-08-14,93.45999908447266
2023-08-15,91.58999633789062
2023-08-16,89.12000274658203
2023-08-17,90.6500015258789
2023-08-18,88.02999877929688
2023-08-21,88.56999969482422
2023-08-22,88.08000183105469
2023-08-23,89.83999633789062
2023-08-24,89.11000061035156
2023-08-25,89.81999969482422
2023-08-28,92.23999786376953
2023-08-29,94.02999877929688
2023-08-30,93.6500015258789
2023-08-31,92.9000015258789
2023-09-01,95.01000213623047
2023-09-05,94.6500015258789
2023-09-06,94.44999694824219
2023-09-07,89.97000122070312
2023-09-08,90.05000305175781
2023-09-11,88.70999908447266
2023-09-12,88.30000305175781
2023-09-13,87.63999938964844
2023-09-14,88.0
2023-09-15,87.06999969482422
2023-09-18,87.0199966430664
2023-09-19,87.11000061035156
2023-09-20,85.73999786376953
2023-09-21,84.11000061035156
2023-09-22,88.30000305175781
2023-09-25,87.22000122070312
2023-09-26,85.91000366210938
2023-09-27,86.19000244140625
2023-09-28,85.54000091552734
2023-09-29,86.73999786376953
2023-10-02,86.52999877929688
2023-10-03,84.54000091552734
2023-10-04,84.08000183105469
2023-10-05,83.66999816894531
2023-10-06,86.05999755859375
2023-10-09,84.8499984741211
2023-10-10,87.16999816894531
2023-10-11,87.77999877929688
2023-10-12,84.51000213623047
2023-10-13,84.0199966430664
2023-10-16,84.30999755859375
2023-10-17,83.91000366210938
2023-10-18,83.01000213623047
2023-10-19,81.61000061035156
2023-10-20,79.94000244140625
2023-10-23,80.51000213623047
2023-10-24,82.87000274658203
2023-10-25,81.02999877929688
2023-10-26,82.51000213623047
2023-10-27,82.81999969482422
2023-10-30,83.13999938964844
2023-10-31,82.54000091552734
2023-11-01,82.4800033569336
2023-11-02,83.41000366210938
2023-11-03,85.30999755859375
2023-11-06,85.36000061035156
2023-11-07,85.41000366210938
2023-11-08,84.80000305175781
2023-11-09,82.7300033569336
2023-11-10,82.75
2023-11-13,82.26000213623047
2023-11-14,83.87000274658203
2023-11-15,87.06999969482422
2023-11-16,79.11000061035156
2023-11-17,77.5999984741211
2023-11-20,78.45999908447266
2023-11-21,78.94000244140625
2023-11-22,78.95999908447266
2023-11-24,78.48999786376953
2023-11-27,77.52999877929688
2023-11-28,76.73999786376953
2023-11-29,74.66999816894531
2023-11-30,74.87999725341797
2023-12-01,73.98999786376953
2023-12-04,73.02999877929688
2023-12-05,72.37999725341797
2023-12-06,71.48999786376953
2023-12-07,72.33000183105469
2023-12-08,72.13999938964844
2023-12-11,71.37000274658203
2023-12-12,71.38999938964844
2023-12-13,71.45999908447266
2023-12-14,72.51000213623047
2023-12-15,74.51000213623047
2023-12-18,73.83999633789062
2023-12-19,75.38999938964844
2023-12-20,73.3499984741211
2023-12-21,76.26000213623047
2023-12-22,75.27999877929688
2023-12-26,75.8499984741211
2023-12-27,76.11000061035156
2023-12-28,77.23999786376953
2023-12-29,77.51000213623047
2024-01-02,74.76000213623047
2024-01-03,76.58999633789062
2024-01-04,74.66000366210938
2024-01-05,73.01000213623047
2024-01-08,72.87999725341797
2024-01-09,72.0199966430664
2024-01-10,71.41000366210938
2024-01-11,72.37999725341797
2024-01-12,71.83999633789062
2024-01-16,69.45999908447266
2024-01-17,68.93000030517578
2024-01-18,68.05000305175781
2024-01-19,69.41999816894531
2024-01-22,68.62999725341797
2024-01-23,74.0199966430664
